,Tweet_text,emotion
472,"equal pay 4 female professional
 surfers ""would disadvantage men\'s league"". push end sexist culture \xe2\x80\xa6 via",sadness
473,"female professional
 surfers pushing end 'sexualised' sporting culture equal pay equal work.",sadness
474,"analisa_swan spaghetti_spill site equal pay equal work big problem west culture? please
 try understand your
",sadness
475,\xe2\x80\x9ccompany culture: ignoring equal pay bad business\xe2\x80\x9d,joy
476,"chsommers called ""equal",sadness
477,there's thing called equal pay act 1963. problem (if exists),disgust
478,"trial lawyer tamaradevitt argues equal pay equal work - create business
 culture that'll attract & retain best",sadness
479,"#tedtalk - ""equal pay part culture want part culture."" #lma16",sadness
480,company culture: ignoring equal pay bad business,joy
481,hillary clinton calls closing wage gap equal pay day |,disgust
482,\xe2\x80\x9cwe need conversations young girls boys\xe2\x80\x9d gilbertformi changing,disgust
483,,disgust
484,#equalpay requires culture transparency good communication,disgust
485,salary transparency help women,sadness
486,millennials driving culture,disgust
487,"culture shift around ""sharing"" necessitates employers evolving ideology & policies around #pay #equalpay",joy
488,rtwhores sbhmuseum cmclymer potus ever heard,anger
489,ensuring equal pay equal work: one important aspects evolving culture microsoft o...,disgust
490,ensuring equal pay equal work - one important aspects evolving culture microsoft o...,disgust
491,women can\xe2\x80\x99t wait 2059 equal pay |,anger
492,obviously problem people hateful equal pay women,disgust
493,"entendre these
 chants ""equal play equal pay"" entonn\xc3\xa9s par these
 supporters en dit tres long sur la culture",sadness
494,stuff like,anger
495,"friend leannedoherty22 huffpo: ""sports popular culture framing national political debates""",joy
496,rethinking honesty fight equal pay |,sadness
497,it's kind mentality perpetuates rape culture society.,joy
498,triggerwarning4 also fight equal,sadness
499,"triggerwarning4 umm you
 deliberately ignorant (maybe don't answer lol) right",sadness
500,defining moment sports culture: us women soccer stars demand equal pay: that's talker 10,guilt
501,u.s. tennis swimming pay,sadness
502,erikkain can't imagine culture relentlessly makes women sex objects might also deny equal pay.,sadness
503,women 30s leave jobs one big reason\xe2\x80\x94and it\xe2\x80\x99s babies via,guilt
504,women still need fight equal pay \xe2\x80\xa6 #culture via,sadness
505,"thoughts - \'equal pay\' seemed like metonymy. \nonly biblical parts covered ""different time/culture"". wrong",anger
506,"jgg420 because
 use whatever
 pronouns! equal pay act 1970 figment imagination. white men responsible rape",joy
507,elisasteele says getting women equal,sadness
508,want support femojis sex,disgust
509,kimicament scapegoat movement fighting 100 years vote/get equal pay/stop rape culture,sadness
510,"salary transparency helps end culture silence reply
",disgust
511,#coffee #culture #women #equalpay #celebrating #their #bodies #minds #and #one\xe2\x80\xa6,anger
512,pictured: equal,sadness
513,girl needs life,guilt
514,mnemonixs well original tweet us culture. women fighting basic rights equal pay job,sadness
515,\xe2\x80\x9cevery deep social culture change (for,joy
516,dejahvuu lives women's rights like equal,sadness
517,paigekify equal pay rights,sadness
518,it's international women's day. still seeking equal,disgust
519,equal pay\nequal rights\nend sexism\nend misogyny \nend rape,joy
520,#whatwomenwant equal pay equal rights men every,sadness
521,equal pay,sadness
522,"abstasy feminist
 multi-faceted. want promote equal",sadness
523,live! go check everyone's buzzing,guilt
524,"so
 john whittingdale minister culture &",joy
525,equal pay ... culture change.,sadness
526,women speak strengths considered less hireable. self-promotion men makes hireable.,guilt
527,mo'nique: equal pay black women important 'irrelevant' oscars |,joy
528,taylorcotter,sadness
529,"jenkirkman because
 equal pay and
 health care don't invalidate",sadness
530,reproductive,guilt
531,+ right,sadness
532,rape,joy
533,bennyyoung15 i'm talking equal pay/the glass ceiling. i'm talking rape,anger
534,_nubienne 60s- equal,sadness
535,"feminist
 hairy legs hating men. feminist
 equal pay equal work getting rid rape culture every gender feels",sadness
536,annaholmes take seriously. equal,sadness
537,equalitymen apart equal pay end sexism end rape,joy
538,sandeep_tatla challenges rdrpeel culture success: 12% #women #trades? 75%,disgust
539,"#feminism rights won.\n\n1848: equal rights\n1920: right vote\n1963: equal pay\n2005: rape culture\n2016: let refugees rape women you
",sadness
540,#xena fighting equal pay women rape culture since episode,sadness
541,first thoughts morning\n1. coffee\n2. want live culture women equal pay\xe2\x80\xa6,anger
542,offering women innate & proven business culture equal pay would monumental step forward ~ niamhbushnell\n\n,disgust
543,still fighting reproductive,sadness
544,mrsb_english3 equal,sadness
545,equal pay equal representation,sadness
546,somebody give one fucking example right women don't men,sadness
547,lived,anger
548,[culture news] white house breaking news: president obama unveils new equal pay plan -,disgust
549,establish loyal workplace culture internal,joy
550,culture change powerful data achieve #fairpay?#equalpay #workforceoffuture,disgust
551,2 industries dominant western culture females paid males. politicians redistribute pay away,sadness
552,#equalpay ? \xe2\x80\x94> greatest hopes women\xe2\x80\x99s equality,disgust
553,we're taking new steps ensure equal pay. got qs? ask 2pm et. i'm answering,disgust
554,,fear
555,took important step equal pay. let's keep every woman & girl gets fair shot success:,sadness
556,1/2 women begin science-related career leave,disgust
557,,sadness
558,universalistic_ non equal,sadness
559,say need challenge assumptions gender roles corporate culture. tougher passing equal pay,sadness
560,gilian anderson helped define women's rights 90's pop culture still fighting equal pay day,disgust
561,maxkeiser \n\ndoubt,sadness
562,hrxiii ..religious,joy
563,equal pay act delivered equal pay. let's hoodwinked business case culture. quotas drive,sadness
564,$0.79 dollar. time #equalpay beckyshambaugh great observations changing work culture,disgust
565,cappinahab,fear
566,"auddylynndt equal pay bullshit
 every gets pay different",sadness
567,eebig13 equal,sadness
568,sneakyblackhat pdtsaysthings oh like right bodies? equal pay? equal visibility popular culture? go read,sadness
569,"#equalpay & culture overwork ""women\'s issues."" impact & harm everyone. q&a",disgust
570,rt femminaforte #arts #culture california inc.: equal pay equal work enshrined law,sadness
571,equal pay? still issue. rape culture? still issue. men deciding uteruses? still,sadness
572,women hollywood: plenty talk little change equal pay |,sadness
573,year work \xe2\x80\x93 equal,sadness
574,read day rachsyme: \xe2\x80\x9cpay women $ need make culture\xe2\x80\x9d via,sadness
575,gender equity requires laws,sadness
576,"hillaryclinton pop culture ""may force you"" & need equal pay behind gender roles white",sadness
577,"nosivadecila meninisttweet it\'s unfortunate went ""voting equal pay"" ""rape culture censorship"" within",joy
578,evekeneinan whole lot culture changes happened around,guilt
579,aenewsline course women get sent cannon,sadness
580,give women equal,sadness
581,#deepgreenthoughts: 27 #women pythagorean #math professors get equal pay,sadness
582,haven't done yet change culture economics business - bevneufeld #equalpay,disgust
583,befabs interesting,fear
584,newstouse equal,guilt
585,#deepgreenthoughts: 27 #women pythagorean #math professors get equal pay,sadness
586,"this! ""legislation alone won\xe2\x80\x99t achieve
 #equalpay. need change culture move needle""",disgust
587,"andendall geesungee\nis motive meme help women slander muslims? professional
 equal pay anti-rape culture",sadness
588,jeffthatnoise i'd like see federal action mandating equal pay local laws banning street harassment -- culture also,sadness
589,,sadness
590,jaminsky equal pay servers cooks tip,sadness
591,fairygodboss asks women post reviews company culture/policies,joy
592,corporate culture comes top. ceos terrified make statement equal pay - kudos salesforce,sadness
593,equal pay debate,sadness
594,equal pay day say working free - we\xe2\x80\x99ve created culture women feel can\xe2\x80\x99t ask ...,disgust
595,part 2 arrives monday & paulfeig says interesting things spoiler,fear
596,"tom
 backwards..the culture progress #tx",sadness
597,equal pay? mutual respect without rape culture? women weren't asked wearing,sadness
598,savageasstyler far equal,sadness
599,understand company's culture timing. know ask nbws_bos,sadness
600,vgnsocjust three,guilt
601,today learned one big way japan less sexist us: culture equal pay equal,sadness
602,people culture pays men women job,sadness
603,"walgreens distribution 10 years
 ago created culture ensuring people
 with
 disabilities get equal pay",sadness
604,"employers like ""don\'t discuss salaries"" culture take advantage",sadness
605,"culture> accorhotels pledges equal pay ""heforshe"" movement - travel & tourism news. find",sadness
606,i'm insulted weren't questions,sadness
607,world needs pop culture role models like emwatson jennifer,disgust
608,teletavies nvm lol bernie sanders better candidate fights equal,sadness
609,although story,anger
610,dear rosemcgowan\ni'm gay & fight women. equal pay. right choice. rape culture. offend,joy
611,#women get equal #pay one state - #gender #female #salary #culture #company #power #leadership #inclusion,sadness
612,women get equal pay one,sadness
613,john,fear
614,march rape culture equal pay work force walking around talking pussy,sadness
615,evrybdyschangin obviously smart woman. rape,disgust
616,"equal pay act 1963 goggle
 it. rape culture doesn\xe2\x80\x99t",joy
617,officialcelebv women's rights equal,sadness
618,"#sbwsa doctor
 amazing. astonishing still fighting rape",anger
619,thanks salesforce making sure culture equal,sadness
620,officialcelebv already equal pay that's myth create along rape,disgust
621,equality means:\n\n#feminism: equal,sadness
622,"eric crampton problem sexist culture. domestic labor
 shared evenly heterobreeders women could earn equal",sadness
623,tell us #shequality means you! equal,sadness
624,#womensequalityday #equalpay safe/clean topic like rape culture?where organized mass rejection women&girls used sex,sadness
625,allenslegal great discussion tonight vicwomenlawyers businessprofessionalwomen event - equal pay day need change,disgust
626,carlo1234s arian10y literally equality man! like equal,sadness
627,,fear
628,require companies publish gender pay gap. via,sadness
629,"brittanyxxviii equal pay act 1963 renders unequal pay illegal. wage gap doesn't
 exist. rape culture doesn't
",joy
630,98mvv whole meninist thing went joke people thinking women fighting equal pay rape culture,sadness
631,"""now everyone claiming",sadness
632,poor taste,sadness
633,it\xe2\x80\x99s women\xe2\x80\x99s day,guilt
634,#talent #culture smart career moves smart women - conversation equal pay equal work reignite...,sadness
635,trickle economics doesn't,sadness
636,lilly ledbetter\xe2\x80\x99s fight equal pay coming big screen,fear
637,nayanikaaa has. infuses culture. society. even uk silk struggling get equal pay. know that. male,disgust
638,"ichbinbenjamin emoferretcam plsnoblock1 talkrheetome actually don
 equal pay theres still rape culture sex slavery",sadness
639,demanding end rape,joy
640,justttjaselle littlebunnybrit peitonbursh meninisttweet think stand equal pay rape,sadness
641,title,sadness
642,#deepgreenthoughts: ~27 #women employed #math,sadness
643,stop thinking equality means exactly means equal,sadness
644,adnermarcelin greatest pastel portrait 20th,anger
645,"within brogrammer culture lesbians sometimes treated one ""guys"" lead equal pay?",sadness
646,2015 - bloggers white mousy brown long,joy
647,equal,sadness
648,quote reasons need,disgust
649,it's culture problem don't think women entitled equal pay. \n\ alicmurray foxunichakilo,sadness
650,yungmaple freakinsassy equal pay equal,sadness
651,equal pay,sadness
652,azul_76 world stacked,guilt
653,"guy4progress are
 issues american culture far trivial ftn. equal pay women isn't
 going come unequal",sadness
654,unshaven means nothing feminism. doesn't mean equal pay opportunities diminish rape culture. means smell,sadness
655,need equal pay equal work. workplace policies,sadness
656,phumzileunwomen suitfang dennis_nally flexible work arrangements solve everything ? don't think - else,disgust
657,"some
 rest convo:",anger
658,abby_kon yeahi'm saying don't like extreme feminists like post (relating rape culture). i'm equal pay,sadness
659,new politically speaking: s_webber political,disgust
660,sexual paranoia strikes academe \xe2\x80\xa6,joy
661,asap__smith good meanwhile many feminists working issues like equal,sadness
662,#feminism=#man #culture shares #homework #women working2 #jobs,disgust
663,weareboogie a1: feminist,joy
664,mollyannlouise pixeldustmgc i\'m convincing (with evidence) equal work = equal,sadness
665,worrying important things like rape culture equal,sadness
666,,disgust
667,equal,sadness
668,tend forget woman suffers from: rape,disgust
669,find new secretary 'culture' voted equal pay fox hunting ban & strongly sex marriage.,sadness
670,huntress62 hollywood culture producing city. quite bit worn equal,anger
671,women worried ending rape culture getting equal,sadness
672,rape culture says women deserve equal pay job male counter parts,sadness
673,1st wave: want votes! \n\n2nd wave: want equal pay! \n\n3rd wave: want end rape culture! \n\n(for don't understand,sadness
674,rcmanoff oh equal pay... earn equal,sadness
675,believe #genderequality therefore support feminism. men need stop culture degrading,sadness
676,coverage #equalpay debate yesterday from: wwno | source npr,joy
677,stornelisse marnbrown 99% guys legitimately think,sadness
678,sustain culture gender-equality equal pay!,sadness
679,new culture secretary voted gay marriage & rights equal pay isn't keen bbc. great.,joy
680,new culture secretary voted sex marriage equal pay transparency act - kind 'culture' create?!,sadness
681,new minister culture also form comes (un)equal pay.,sadness
682,. david_cameron appoint culture secretary who's voted & transparent equal pay,joy
683,new culture secretary voted sex,joy
684,new culture,joy
685,,joy
686,new,joy
687,,guilt
688,dave's new squad taking shape nicely.\nthe new mono-culture secretary recently voted equal pay equality,joy
689,john whittingdale's new culture secretary. he's,fear
690,oh,fear
691,put man voted gay marriage equal pay position secretary state,joy
692,new culture secretary appointed today. welcome johnwhittingdale man voted sex marriage equal pay.,fear
693,new culture media & sport sec.- anti-equal marriage anti equal pay thatcherite. read & weep.,fear
694,new culture,joy
695,louisemaclean look ministers they've promoted. new culture secretary voted gay marriage & equal pay.,joy
696,david_cameron new culture minister he's sex marriage equal pay,disgust
697,culture secretary john whittingdale 1 7 male tory mps vote equal pay (transparency),joy
698,culture secretary voted sex marriage equal pay bill....every announcement makes everything little bit,anger
699,new culture secretary voted gay marriage equal pay transparency,joy
700,new uk culture secretary john whittingdale voted equal pay sex marriage. also went taiwan behalf music,fear
701,"minute
 culture: voted equal pay (transparency) bill requires big companies declare pay gap male & female",sadness
702,new culture secretary voted equal marriage equal pay bills. studied economics university. relevant,sadness
703,bonn1egreer true new culture secretary voted equal pay bill gay marriage? sounds epitome,disgust
704,"culture second
 gay marriage & equal pay & wants dismantle bbc professional
 global warming\n\ndear god",sadness
705,"new culture second
 john whittingdale voted equal pay & sex marriage & said bbc licence fee 'worse poll",joy
706,john whittingdale new culture secretary. guy voted equal pay transparency last,guilt
707,new culture secretary john whittingdale voted equal pay bill gay marriage. cultured guy:,fear
708,new culture secretary gay marriage equal pay.,joy
709,appointed john whittingdale secretary state,fear
710,hey uk new secretary state culture voted same-sex marriage 2013 equal pay bill 2014,sadness
711,slayfati am? feminist i'm watching are? crap rape,anger
712,mothers day. denying equal,sadness
713,"_brandonblairoh yah get rape culture big part feminist
 much equal pay",sadness
714,pontifex weighs equal pay women: pic.twitter.com/k9103aqkfl,disgust
715,"headshighx feminist
 america bigger sexuality. equal",disgust
716,still problems though i.e. rape,disgust
717,women india actually need feminism. fuck ya'll american feminists want rights half naked openly,sadness
718,#freethenipple bs. lobby equal pay fight rape culture campuses. creep venice beach stare,sadness
719,morganpaige7997 yes like im sorry don't want equal pay rights body see end rape,sadness
720,equal pay? rape culture? know...important,disgust
721,,fear
722,"seriously
 though
 benioff straight dreamy. #equalpay culture #philanthropy?",anger
723,4 humans being:,anger
724,honestly feminists evil \n\nthey want equal pay\n\nand want stop,sadness
725,"zombiechrisss ariayo_ ing irrelevant point? you
 mean point about
 ending rape",sadness
726,,anger
727,backtalk:,disgust
728,instead addressing abuse,sadness
729,"lindsey_christa abby_kunze that's
 feminist
 tho. feminist
 fighting rape",joy
730,equal pay stupid \nis ending rape culture stupid\nis offered equal opportunities males stupid\nis,sadness
731,davethatpirate maybe equal,sadness
732,change attitudes culture corporate example. -president barack,joy
733,happens combine pop culture & policy; batgirl teaches batman & robin lesson equal pay,disgust
734,i'm continually shocked fact women get #equalpay. weird culture. concept seems easy,anger
735,women trailblazing future work culture getserio via b2community #national equal pay day,sadness
736,"mayorbowser never ""equal pay"" environment extreme competition. focus changing culture",sadness
737,"canada i\'m told i\'m ""lucky"" rape",anger
738,yet meet pleasant feminist. equal pay? sure. rape culture? fair. castrating men setting fire hooters? wtf crazy,sadness
739,abbi_grace22 believe equal pay,sadness
740,"forniaa feminists aren't taken seriously because
 live patriarchal society. slut",joy
741,madbrah_godwin yeah silly campaigns get equal pay stop rape,sadness
742,kennotbestopped 3. wanting equal,sadness
743,animals don't worry equal pay rape culture gender inequality,sadness
744,lune_dea animals complex social structures don't worry equal pay rape,disgust
745,"feminist
 goes far deeper equal pay rape",joy
746,equal pay day : pour les fans de culture pub.,sadness
747,"see days feminist articles about
 banning singular",anger
748,"feminist
 fights equal",sadness
749,feminism.\nactual issues: reproductive,sadness
750,"pretty sure feminist today
 want equal pay 4",sadness
751,helenlewis,guilt
752,#genderequality #feminism same\nyes education\nyes equal pay\nno rape culture\nno to\xe2\x80\xa6,joy
753,rebeccaminkoff working intel accomplish equal pay everyone 2030 #nmmakesomenoise #sxsw2015,sadness
754,fight #equalpay #equalwork fight deeply entrenched norms #patriarchal culture.,joy
755,tinyasterisms would solve equal pay women? rape culture,sadness
756,pkeod,joy
757,trustedtrevor course ways. culture issue equal rights equal pay,sadness
758,"feminist
 isn't caring veterans?? feminist
 equal pay equal work?? getting rid stigmas rape",disgust
759,islam become anti woman? western culture doesn't give equal pay,sadness
760,anyone pushing agenda,sadness
761,women continue fight rights international women's day: equal,sadness
762,saiaddayz make equal pay end rape culture etc highlight fact lana naked gq shoot james corden,sadness
763,"equal pay + end rape culture (amongst million things) problem
 better 1 day celebrate women",sadness
764,keep wearing,sadness
765,#culture 45 years equal pay,sadness
766,happy #iwd2015,disgust
767,glynnis_prell talking things like rape culture equal,sadness
768,i'm saying gotta go rally would equal pay ending rape culture name one good,sadness
769,love boys! they're awesome! girls! want equal pay eradicate rape,anger
770,djbentley live gotcha culture external shaming good deed goes,joy
771,equal pay birth,sadness
772,30 minute rant kherbert16 equal,sadness
773,best way educate democrats what's really happening 2 use hashtags like #oscars #equalpay #seanpenn anything pop,guilt
774,"pattyarquette jlo merylstreeppage read ""5 signs company culture 2 masculine""",fear
775,sorta grasp concept equal work = equal,sadness
776,patricia arquette uses oscars speech call equal pay women |,sadness
777,meanjim jrlevine wouldn't. offer equal,sadness
778,basicrepublican oh idk equal,sadness
779,stanford stanfordbiz changing culture guarantee equal pay,sadness
780,carolinehbarlow okay... probably rape,joy
781,mrtrevorholness men also violent due culture. ignoring fight equal pay,sadness
782,like woman can't least support fighting rape-culture fighting equal pay basic,sadness
783,"aeshia95 phat_leee ""rights actually mattered"" ...so equal",sadness
784,i'm american woman still waiting equal pay protection usa rape culture crownmeking14 bea4palestine,sadness
785,cabinet minister urges action ensure gender equality law: equal pay change culture tha...,disgust
786,bvt1982 themeninism equal,sadness
787,even things don't correlate all. we're talking rape,anger
788,banginbraxton shadesandsky well considering women still viewed,guilt
789,btfrench,anger
790,tvtokyoben equal,sadness
791,[\xe2\x80\xa6] mean sexist society goes beyond lack equal pay legislation; it's embedded culture think men women,joy
792,fighting sexual harassment rape culture important fighting equal pay,joy
793,"feminist
 us",disgust
794,"joe_s2206 don't dare tell there's need feminist
 women still don't always receive equal pay rape culture",sadness
795,laura_salters,guilt
796,__j_r also rape,joy
797,"least your
 honest rt 2004grime: j_r tru!!! don't
 care ab equal pay rape culture all!! want 2 get away with
",sadness
798,i'm concerned equal,sadness
799,media important don't call feminist year abortions ae freely,sadness
800,labourroyall labourpress harrietharman gloriadepiero equal pay equal,sadness
801,things feminists go,sadness
802,uk culture media secretary: media could learn diversity business world,guilt
803,"aryssasucks ah yes. mra's need equality because
 they're 6ft tall. women want equal pay end rape culture.",sadness
804,that's even touching academic contemporary,anger
805,ceezytaughtme equal,sadness
806,ariana_roach_ equal,sadness
807,"kayburley labor
 pushing useless legislation like equal pay beyond pointless - socialist; tick box",sadness
808,kayburley legislation equal pay would expand 'tick box culture' forcing companies pointless bureaucracy tiny,sadness
809,equal pay women joke right? long rape culture? socioeconomic oppressions? what's that? doesn't affect you? um ya.,sadness
810,"calif. bill #equalpay potential disrupt ""culture secrecy"" around institutionalized sexism",joy
811,"yep. that's it. because
 want equal",sadness
812,feminists: \nrape culture bad \nwe want equal pay\n\nmeninist twitter accounts: \ngirls don't know sports! \ndouble,sadness
813,women asset management: battling culture \xe2\x80\x98subtle sexism\xe2\x80\x99,guilt
814,"lol'in 70s because
 we've totally sorted equal",sadness
815,legislation changed culture would've done slavery. got rights. got equal,sadness
816,women want equal men measures. want equal,sadness
817,you're woman dress like one. want,disgust
818,i'm equal pay women. lack culture get things started real,sadness
819,genius sarah silverman 8 pop culture crusaders equal pay -,fear
820,jeffsmall46 richarddawkins uauage talk video games workplace culture equal pay,sadness
821,"incindia withcongress nehruji virtually killed work culture amongst government
",guilt
822,zarrykms like i'm equal,sadness
823,feministfox far best snp_tug\nno transparency \nsystematic culture \ninconsistencies \nbarriers #equal pay,sadness
824,genius sarah silverman 8 pop culture crusaders equal pay via,anger
825,i'm trying end rape,fear
826,"come talk gender equality first thing guys say ""we hit girls!"" ??? let\'s end rape",disgust
827,it's wanting men 2 treated,sadness
828,hopebrenna agree exactly? equal pay? ending rape,sadness
829,it's farce think women get equal pay culture makes likely take significantly time,sadness
830,breadbuyt lazful billie_jean97 want equal pay want end rape culture ect. never said wanna dominant,sadness
831,sam_goes_ham11 form discriminatory culture causes equal pay,joy
832,janderrsson samdelagrange84 equal,sadness
833,active_andrew please look rape,joy
834,jwin742 bigmac_nofries women make 77 cents every $1 men make. equal,fear
835,equal pay women joke right? long rape culture? socioeconomic oppressions? what's that? doesn't affect you? yes,sadness
836,evolutionistrue blame far left. false claims rape culture equal pay. sjw,sadness
837,mcmichaelsam rape,joy
838,scott walker's equal pay ad forgets repealed shit 2 years,joy
839,fundamentals are: transparency around,sadness
840,democrats. minimum,sadness
841,cristoforo1012 women's right vote? maternity leave? abortion rights? equal pay? rape culture? rights sex,sadness
842,angelainspace oh god suck shut,anger
843,"mbingham11 still don
 equal",sadness
844,glitterwolf_ years ago. wanted equal,sadness
845,"think people conflate ""equal",joy
846,rip gough,fear
847,genius sarah silverman 8 pop culture crusaders equal pay,fear
848,_stormzz_ feminsts actually called rape,joy
849,corporate culture starts top & trickles down. diverstity plan microsoft ? #nadella poster boy,guilt
850,tinydancy equal,sadness
851,genius sarah silverman 8 pop culture crusaders equal pay | takepart,fear
852,gemmaarterton #madeindagenham musical - 1968 strike led equal pay act: \xe2\x80\xa6 yr13 culture -,sadness
853,8 genius times pop culture icons like sarahksilverman crusaded 4 equal pay. ladies backs...,sadness
854,epicfrogzin it's bogus & nothing called rape culture. everything equal pay right,sadness
855,,fear
856,microsoft board look gender pay,joy
857,fancypanzer wanting equal,sadness
858,equal,sadness
859,\xe2\x80\x9 payscale:,sadness
860,,fear
861,"dad currently yelling television
 microsoft guy said equal pay. shouted ""it must",sadness
862,#microsoft board examine gender pay gap male culture ceo\xe2\x80\x99s epic gaffe. #equalpay,joy
863,koryferbet great bottom line cultivate culture doesn't demand equal pay raises,sadness
864,sarah #silverman trades vagina shot #equal #pay | co.create | creativity + culture + commerce,fear
865,"hannah_mercier untoldmysteries think feminist
 stands equal",sadness
866,equal pay passed 40 years,sadness
867,yes! vote dem! srjones66: publicoffendor good know rep think,sadness
868,publicoffendor good know republicans think raising minimum,sadness
869,ramirezxvanessa natendragon ones complaining dress coding/rape,guilt
870,seriously jeopardy ? women want equal,sadness
871,"replacement answers jeopardy ""what women want"" category\n$200 equal pay\n$400 arson\n$600 swords\n$800 end rape culture\n$1000",sadness
872,jeopardy equal pay equal work? ownership reproductive rights? end rape,sadness
873,"seriously jeopardy??? ""what women want"" equal pay & end rape culture. ""vacuums"" & ""pants fit",sadness
874,jeopardy #whatwomenwant end rape,sadness
875,#whatwomenwant: equal,sadness
876,wantmyprivacy cosmopolitan anti-rape,anger
877,shout #scandal talking equal pay rape,joy
878,equal pay,sadness
879,,guilt
880,scandal tackling equal pay rape culture tonight!,joy
881,thank scandalabc discussing equal pay rape culture amazing,fear
882,neglect rape,joy
883,"imogendunlevie raffeg laureningram maddydell ""i\'m equal",sadness
884,"""cute"" face get equal pay",sadness
885,shitty female characters pop culture important equal pay,sadness
886,"theafrojack marahgallagher #yesallsluts bet feminist
 you're fighting equal pay/rape",sadness
887,"well little lady, let tell rape culture / tampons / equal pay / pms / breastfeeding / ladyparts / misogyny. know",sadness
888,part changing culture also bringing women table,sadness
889,\xe2\x80\xa6 \n\nproof like power,disgust
890,oh,sadness
891,#feminism conquered culture. comes hard,sadness
892,#womenagainstfeminism support #hiringequality & #equalpay preferential treatment 4,sadness
893,deny,sadness
894,thevffice things won't,anger
895,jortron vp,sadness
896,cheuya i'm dude resent touch views apart equal pay women get pretty good australia nukes culture,sadness
897,syestore maximumtrent movement corrupt? wanting representation? equal pay? end rape,sadness
898,women much right enjoy pop culture earn equal pay treated like humans. none domain,sadness
899,"feminist
 fighting equal",sadness
900,birth,sadness
901,"maybe woman's
 day could start showing appreciation woman means equal pay & ending rape culture & slut",sadness
902,importance equal,sadness
903,suck1t4ndsee equal,sadness
904,mythousandfaces women still don't equal,sadness
905,okayani95 equal,sadness
906,believe,joy
907,opening doors women carrying heavy stuff isn't respect. equal pay respect. fight rape culture respect. wtf,anger
908,work culture overvalues overwork lousy -- life equal pay.,sadness
909,culture overwork,disgust
910,christynacc,sadness
911,"uk feminists seem interested blabbering ""rape culture"" talking child",sadness
912,cmclymer yeah need someone open door me. would quite like equal pay & anti-rape,sadness
913,"andthenkatesaid feminist
 doesn't think women rape culture apologists deserve access",sadness
914,mythousandfaces equal,sadness
915,uhmeliak,fear
916,menonstrike sarakaymccourt special privileges like equal,sadness
917,thor's woman? lol next? equal pay & death rape,disgust
918,last wk: companies must end culture secrecy equal pay act work gloriadepieromp,joy
919,_urafag asking equality equal pay/equal treatment well raise awareness rape culture street,sadness
920,women must fight for;equal,sadness
921,women concerned rape,joy
922,let's see...\nequal pay women? \nfull reproductive rights women? \ndiminishing 'culture rape'? \nnot good ol' usa?,sadness
923,"jaybilas. equal pay across board may work.no free market though. universities profit.do you
 want professional
 culture? i'm done",sadness
924,"may quote me: ""create culture that\'s family friendly workplace equality & equal pay will\xe2\x80\xa6",disgust
925,could women want #liberte yoghurt? equal pay? end sexism 'rape,sadness
926,kgrace38 equality means equal pay. means end rape,disgust
927,cassiefambro jenmurray41 equal pay already solved equal pay act 1963. rape culture,sadness
928,"johncrieber jenmurray41 all. saying ""all"" productive. equal pay issue. rape culture reality. twitter",joy
929,"bill_tpa midwaycj everyone disagrees isn\'t ""toxic."" research open mind. (rape",joy
930,many actual women's issues yet resolved (equal,disgust
931,love called sexist want equal rights,anger
932,chanajadala,sadness
933,skubaskar there's several aspects like fighting equal,sadness
934,politibunny better,sadness
935,"none 3rd wave feminist
 rt princess_in_ny ericbandazewski equal pay. encoraging women pay-negotiate. eliminating rape",sadness
936,southernprepal don't agree that. fight equal,sadness
937,#yesallwomen still considered femi-nazi calling rape culture wanting equal,sadness
938,i'm still loving president obama working end rape,disgust
939,reckless_lust noneofyabeeeez social equality. end rape culture. equal pay. political equality. uncriticized agency,disgust
940,"dreams_n_money feminist
 street",sadness
941,lckoftheirsh mrs_o2l domestic,joy
942,um... equal pay? rape culture? fact men women pressured society act certain,joy
943,projectanonymus glass,anger
944,insight super practical way iwantmynamenz creates work culture keeps people,disgust
945,allieb63 kiranopal lindseyagerman guardian -control+no equal pay+gays/lesbians jail+etc. it's,disgust
946,listening nprnews re: gop trying,sadness
947,thepragmatist jjauthor lol culture wars guess,guilt
948,boudledidge rape culture attitudes towards,joy
949,historian' davidbarton: women voting 'hurts entire culture society' make sure don't get equal,sadness
950,kingchiefdamo want equal pay opportunity careers rape culture,disgust
951,sugar_lipped trust know key factors. im sure do. equal,disgust
952,equality,disgust
953,need better work culture works // pay gap,disgust
954,batgirl fights equal pay 1960s television ad supporting equal pay act - open culture,sadness
955,yes it's 2014 finneyk points,anger
956,joef1371 us equal pay. sex,disgust
957,schlafly: equal pay rob women husbands! \xc2\xbb dispatches culture wars,sadness
958,brycecovert,anger
959,one change culture equal pay without changing,sadness
960,republicans prove love ladies killing equal pay,sadness
961,obama\xe2\x80\x99s hacky take equal pay misses part women,sadness
962,tedcoine: looking forward post-gender workplace. company culture defines human traits valued & #equalpay,disgust
963,could hahahaha maybe equal pay well. don't get lot pop culture. rt nadhre: dfahtastic comes,sadness
964,equal pay important. maybe discuss culture encourages men work hours women tend,disgust
965,krauthammer & will:,sadness
966,lost today's equal pay static disclosure pay fed workers,sadness
967,tackled #equalpay women's lit class today. also compulsory,fear
968,blackrepublican degrees pop culture get front job interview,guilt
969,removing penalties/stigma salary disclosure important. editorial culture $ secrecy & also,sadness
970,"break corporate culture ""gag wage rule."" talk friends fight equal pay! it\'s worth",sadness
